0.08601  	-0.0469  	-0.8687  	0.83659  	0.34224  	0.43447  	-0.1800  	0.27027  	0.65801  	0.19939  	-0.7156  	1.32697  	0.76657  	0.47750  	-0.4601  	0.86827  	-0.4190  	-0.0183  	-0.3128  	0.40786  	-0.0082  	0.34009  	-0.8609  	0.37603  	-0.0513  	-0.3571  	0.22832  	0.19149  	-0.3852  	-0.0219  	-0.2720  	0.16546  	0.29251  	-0.1056  	-0.0326  	0.04425  	-0.2262  	-0.1528  	0.33730  	0.26260  	0.00472  	0.07354  	0.13570  	-0.0244  	0.06046  	0.01254  	0.02926  	0.00868  	0.03390  	0.10656  	-0.0077  	0.05098  	0.01121  	0.03760  	0.02880  	-0.0070  	-0.0395  	-0.0056  	-0.0131  	0.03007  	0.04945  	-0.0054  	-0.0187  	0.04235  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
0.06067  	-0.0450  	-0.9080  	0.92209  	0.42481  	0.45750  	-0.1941  	0.23799  	0.65406  	0.20189  	-0.8074  	1.30492  	0.77672  	0.51902  	-0.3948  	0.82004  	-0.4526  	-0.0378  	-0.3250  	0.40085  	-0.1280  	0.35884  	-0.8578  	0.38759  	-0.0846  	-0.3458  	0.19311  	0.27817  	-0.3645  	-0.0048  	-0.2625  	0.14785  	0.31588  	-0.0985  	-0.0391  	0.02743  	-0.2784  	-0.1716  	0.34830  	0.29702  	-0.0026  	0.08719  	0.13650  	-0.0225  	0.05190  	0.01259  	0.03289  	0.00292  	0.02466  	0.11058  	-0.0038  	0.05109  	0.01011  	0.04159  	0.02299  	-0.0082  	-0.0344  	-0.0112  	-0.0092  	0.03294  	0.05381  	-0.0062  	-0.0234  	0.03860  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
0.15379  	-0.0466  	-0.7832  	0.97376  	0.42540  	0.54427  	-0.1358  	0.31800  	0.67640  	0.17837  	-0.8889  	1.27835  	0.84828  	0.64182  	-0.2285  	0.72412  	-0.4682  	-0.0206  	-0.3500  	0.38116  	-0.1171  	0.35603  	-0.8594  	0.36339  	-0.0526  	-0.3693  	0.19891  	0.23183  	-0.3401  	-0.0043  	-0.2942  	0.15443  	0.33146  	-0.0960  	-0.0588  	0.03909  	-0.2838  	-0.1659  	0.37998  	0.32549  	0.01331  	0.09146  	0.17770  	-0.0166  	0.06341  	0.00880  	0.04059  	0.00884  	0.05562  	0.11488  	-0.0159  	0.04631  	0.00568  	0.03577  	0.02888  	-0.0162  	-0.0359  	-0.0115  	-0.0144  	0.03550  	0.03591  	-0.0032  	-0.0197  	0.04295  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
0.31338  	0.02697  	-0.7807  	1.09269  	0.44144  	0.57476  	-0.1307  	0.32666  	0.68165  	0.20702  	-1.1318  	1.10366  	0.97265  	0.77658  	-0.1163  	0.67472  	-0.4608  	-0.0195  	-0.3486  	0.23337  	-0.1133  	0.44102  	-0.7884  	0.33791  	-0.0329  	-0.3857  	0.23354  	0.09056  	-0.2476  	0.05428  	-0.2567  	0.14375  	0.28626  	-0.1235  	-0.0990  	-0.0100  	-0.3043  	-0.1643  	0.39765  	0.32880  	0.01430  	0.08420  	0.17862  	-0.0110  	0.04796  	0.00900  	0.03205  	0.02012  	0.06423  	0.09938  	-0.0224  	0.05111  	0.01356  	0.04022  	0.03655  	-0.0052  	-0.0495  	-0.0164  	-0.0154  	0.04145  	0.04816  	0.00784  	-0.0234  	0.04670  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.0290  	-0.0934  	-0.9772  	1.03895  	0.46583  	0.24611  	-0.1524  	0.34487  	0.69936  	0.30891  	-0.6728  	1.32051  	0.85701  	0.71926  	-0.3702  	0.75112  	-0.4698  	-0.0107  	-0.2912  	0.44156  	-0.0516  	0.34137  	-0.9243  	0.38720  	-0.0719  	-0.3671  	0.19366  	0.14031  	-0.4323  	-0.0246  	-0.2228  	0.14318  	0.33825  	-0.1284  	-0.0034  	0.01106  	-0.2184  	-0.1946  	0.30967  	0.30488  	-0.0129  	0.10531  	0.13736  	-0.0266  	0.05377  	0.01028  	0.05057  	0.00923  	0.03792  	0.11077  	-0.0344  	0.05629  	-0.0027  	0.03905  	0.01911  	-0.0110  	-0.0475  	-0.0311  	-0.0156  	0.03867  	0.04794  	0.00302  	-0.0450  	0.02457  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.4227  	-0.2273  	-1.1228  	0.58428  	0.18321  	0.02783  	-0.1905  	0.23825  	0.64728  	0.34191  	-0.4584  	1.45063  	0.72796  	0.36302  	-0.7706  	0.81907  	-0.4785  	0.12431  	-0.3123  	0.57022  	-0.0849  	0.25542  	-0.8589  	0.35467  	-0.3541  	-0.3325  	-0.1363  	0.28225  	-0.3949  	-0.1120  	-0.1732  	0.13485  	0.34163  	-0.1349  	-0.1436  	0.01309  	-0.3458  	-0.1567  	0.33781  	0.30784  	0.06090  	0.03544  	0.12763  	-0.0106  	0.04750  	-0.0031  	0.05758  	-0.0022  	0.02325  	0.10388  	-0.0261  	0.06838  	0.00092  	0.04714  	0.02585  	-0.0296  	-0.0384  	-0.0171  	-0.0227  	0.02682  	0.05684  	-0.0099  	-0.0353  	0.03746  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.5574  	-0.2500  	-1.0800  	0.37902  	0.14784  	-0.0367  	-0.2079  	0.19414  	0.62524  	0.39533  	-0.2892  	1.48308  	0.69566  	0.20907  	-0.9618  	0.79339  	-0.5642  	0.16458  	-0.2801  	0.58947  	-0.0238  	0.23823  	-0.7920  	0.33397  	-0.3517  	-0.2845  	-0.1188  	0.28185  	-0.4333  	-0.1889  	-0.1705  	0.10338  	0.34751  	-0.1313  	-0.1969  	0.06536  	-0.2800  	-0.1406  	0.32587  	0.24275  	0.09786  	0.05417  	0.15167  	-0.0380  	0.07275  	-0.0052  	0.04571  	-0.0060  	0.02273  	0.11781  	-0.0252  	0.04754  	0.01187  	0.04717  	0.02070  	-0.0311  	-0.0353  	-0.0141  	-0.0202  	0.03669  	0.03101  	-0.0054  	-0.0385  	0.05678  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.5422  	-0.2274  	-0.9897  	0.14288  	0.02854  	0.03721  	-0.1692  	0.27797  	0.64340  	0.39520  	-0.2483  	1.29888  	0.59963  	0.06943  	-1.1152  	0.83727  	-0.4895  	0.13994  	-0.2737  	0.49425  	-0.0238  	0.20693  	-0.7183  	0.32168  	-0.3187  	-0.2958  	0.00670  	0.18996  	-0.4281  	-0.1754  	-0.1782  	0.11561  	0.29899  	-0.1316  	-0.2256  	0.06440  	-0.2450  	-0.1258  	0.33157  	0.24324  	0.14097  	0.04482  	0.18344  	-0.0278  	0.06298  	0.00152  	0.04496  	-0.0188  	0.01622  	0.11868  	-0.0294  	0.05151  	0.00536  	0.04416  	0.03044  	-0.0309  	-0.0372  	-0.0089  	-0.0212  	0.03183  	0.04475  	-0.0129  	-0.0149  	0.04796  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.4838  	-0.2081  	-0.9590  	0.00043  	-0.1071  	0.06387  	-0.2062  	0.24360  	0.62192  	0.43202  	-0.3009  	1.22012  	0.59295  	0.05514  	-1.1660  	0.76400  	-0.4281  	0.10155  	-0.2608  	0.42909  	-0.0237  	0.21326  	-0.6613  	0.27799  	-0.2648  	-0.3103  	0.04357  	0.17722  	-0.4358  	-0.1611  	-0.1750  	0.14125  	0.27622  	-0.1489  	-0.2685  	0.07403  	-0.2277  	-0.1186  	0.35014  	0.25423  	0.14945  	0.04137  	0.20469  	-0.0033  	0.06404  	0.00062  	0.04714  	-0.0151  	0.02363  	0.12172  	-0.0337  	0.05058  	0.00432  	0.04878  	0.03708  	-0.0391  	-0.0407  	-0.0103  	-0.0217  	0.03272  	0.04978  	-0.0013  	-0.0080  	0.05535  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
-0.3701  	-0.1364  	-0.9095  	0.22472  	-0.0063  	0.17399  	-0.2162  	0.27896  	0.66252  	0.34592  	-0.4032  	1.28792  	0.63358  	0.16805  	-0.9485  	0.81211  	-0.4253  	0.10272  	-0.2732  	0.45605  	-0.0340  	0.21684  	-0.6793  	0.27345  	-0.2509  	-0.3040  	-0.0026  	0.26528  	-0.4172  	-0.1294  	-0.1653  	0.13307  	0.29974  	-0.1415  	-0.2577  	0.05714  	-0.2588  	-0.1375  	0.33691  	0.25762  	0.16660  	0.03080  	0.21300  	-0.0031  	0.05553  	0.00513  	0.04282  	-0.0128  	0.03269  	0.10770  	-0.0214  	0.05075  	0.00286  	0.04732  	0.02885  	-0.0313  	-0.0384  	-0.0172  	-0.0238  	0.03414  	0.05125  	0.00336  	-0.0153  	0.04948  	0.07572  	-0.0717  	0.04835  	-0.0024  	0.02109  	0.08917  	0.57713  	259.602  	218.992  	
